company_financing_stage,company_industry,company_name,company_people,job_edu_require,job_exp_require,job_id,job_name,job_salary,job_tag,job_welfare,record_date
C轮,文娱丨内容,字节跳动,2000人以上,本科,1-3年,6855180,AI-Lab 计算机视觉算法工程师-视觉搜索方向,20k-40k,机器学习,"扁平管理,免费三餐,租房补贴",2020-04-23
D轮及以上,金融,玖富数科集团,2000人以上,本科,5-10年,7059227,推荐算法工程师 (MJ000385),30k-40k,机器学习,五险一金、弹性工作,2020-04-23
A轮,移动互联网,创新奇智,150-500人,硕士,应届毕业生,5589772,机器学习算法工程师（推荐系统方向）,6k-7k,机器学习,大牛聚集，平台大， 免费午餐和下午茶,2020-04-23
上市公司,消费生活,美团点评,2000人以上,本科,3-5年,6017189,闪购-推荐算法工程师/技术专家,30k-60k,机器学习,新业务，发展空间大大大,2020-04-23
B轮,数据服务,青藤云安全,150-500人,硕士,3-5年,7056524,机器学习算法工程师,25k-50k,机器学习,股票期权,2020-04-23
上市公司,工具,阿里巴巴-高德,2000人以上,本科,5-10年,7050096,算法高级工程师/技术专家-机器学习,30k-50k,机器学习,全球化、国际化、大流量,2020-04-23
D轮及以上,金融,玖富数科集团,2000人以上,本科,5-10年,7059203,搜索算法开发工程师 (MJ000405),30k-40k,机器学习,五险一金、弹性工作,2020-04-23
B轮,"移动互联网,教育",风变科技（深圳）有限公司,500-2000人,硕士,不限,6737953,机器学习算法工程师,15k-25k,机器学习,百万级用户，发展迅速，团队年轻，舞台大,2020-04-23
C轮,数据服务,神策数据,150-500人,本科,1-3年,4072813,机器学习算法工程师,20k-40k,机器学习,"技术大牛,行业前景好",2020-04-23
D轮及以上,电商,敦煌网,500-2000人,不限,3-5年,6855718,机器学习算法工程师,25k-50k,机器学习,电商，网站运营,2020-04-23
A轮,移动互联网,创新奇智,150-500人,硕士,1-3年,5602597,机器学习算法工程师,20k-40k,机器学习,"前景好,有福利",2020-04-23
B轮,"移动互联网,电商",雅乐科技,50-150人,本科,5-10年,6211073,高级推荐算法工程师,30k-60k,机器学习,双休、六险一金、健身房、下午茶、免费零食,2020-04-23
上市公司,消费生活,美团点评,2000人以上,本科,3-5年,6933102,美团App部-推荐算法专家(模型方向),45k-80k,机器学习,技术大牛,2020-04-23
不需要融资,"人工智能,物联网",力意智能科技,150-500人,硕士,1-3年,6643993,自然语言处理NLP算法专家/工程师,25k-50k,机器学习,薪资待遇/发展前景,2020-04-23
上市公司,消费生活,美团点评,2000人以上,硕士,5-10年,6777458,美团App部-推荐算法专家,35k-65k,机器学习,上市公司 大牛云集 核心部门,2020-04-23
不需要融资,电商,指纹科技,150-500人,本科,1-3年,6587001,中级计算机视觉算法工程师,18k-25k,机器学习,算法工程师，图形图像,2020-04-23
上市公司,信息安全,360,2000人以上,不限,3-5年,5849463,资深推荐算法工程师/资深推荐算法工程师,20k-40k,机器学习,平台大 成长快 班车 免费三餐 健身房，,2020-04-23
D轮及以上,移动互联网,蜻蜓FM,150-500人,本科,5-10年,5701121,推荐算法技术专家（上海）,45k-60k,机器学习,团队优秀,2020-04-23
B轮,"企业服务,人工智能",联盟智能社区,150-500人,本科,3-5年,6807311,机器学习算法工程师,25k-50k,机器学习,大牛多,2020-04-23
不需要融资,"移动互联网,金融",光辉齐晟,15-50人,本科,3-5年,6673030,高级推荐算法工程师,40k-60k,机器学习,周末双休，节日福利，高于同行业的薪酬。,2020-04-23
上市公司,文娱丨内容,酷狗音乐,500-2000人,硕士,3-5年,6493498,SPBU-算法工程师（AI算法优化方向）,30k-40k,机器学习,餐饮补贴 大平台 五险一金,2020-04-23
上市公司,文娱丨内容,酷狗音乐,500-2000人,本科,3-5年,6882069,SPBU-推荐算法工程师,25k-30k,机器学习,五险一金、年终奖金、周末双休、包餐,2020-04-23
上市公司,"移动互联网,社交",Bigo,2000人以上,硕士,1-3年,6878977,机器学习算法工程师,30k-55k,机器学习,年底双薪、年终奖、股票期权、强落地,2020-04-23
C轮,移动互联网,ZAKER,150-500人,本科,3-5年,4867406,推荐算法工程师,15k-25k,机器学习,福利待遇高，发展前景好,2020-04-23
未融资,人工智能、软件开发,太初弈宪,15-50人,本科,不限,6839706,AI算法工程师,20k-40k,机器学习,五险一金全额，领导nice，发展空间大,2020-04-23
未融资,人工智能、软件开发,太初弈宪,15-50人,硕士,3-5年,6873266,高级AI算法专家,50k-80k,机器学习,五险一金全额，领导nice，年底14薪,2020-04-23
上市公司,"硬件,教育",广州市奥威亚电子科技有限公司,500-2000人,硕士,不限,6632959,AI/图像处理算法工程师,13k-25k,机器学习,六险一金 周末双休 年终奖金 节日福利,2020-04-23
A轮,移动互联网,岛APP,15-50人,本科,3-5年,6784406,推荐算法工程师,15k-30k,机器学习,一群有意思的人做有意思的事,2020-04-23
不需要融资,工具,百度,2000人以上,本科,5-10年,6882895,商业推荐研发部_高级算法工程师(联盟广告方向),25k-50k,机器学习,晋升空间、弹性工作、技术氛围,2020-04-23
B轮,工具,茄子快传,150-500人,本科,5-10年,6989889,高级推荐算法工程师,50k-80k,机器学习,大牛云集 16薪奖金多 下午茶 不打卡,2020-04-23
上市公司,"移动互联网,硬件",旋极信息,150-500人,本科,3-5年,6368296,机器学习算法工程师,20k-30k,机器学习,绩效奖金 上市公司 平台好,2020-04-23
天使轮,"企业服务,人工智能",斯智信息科技（上海）有限公司,少于15人,硕士,1-3年,6627972,机器学习算法工程师,20k-24k,机器学习,cto 技术大牛,2020-04-23
B轮,"企业服务,硬件",梅卡曼德,150-500人,本科,不限,6976648,计算机视觉算法工程师,18k-35k,机器学习,人工智能，知名风投，五险一金,2020-04-23
上市公司,"电商,移动互联网",拼多多,2000人以上,本科,5-10年,6692048,资深算法工程师-推荐方向(T0168),30k-60k,机器学习,"平台大,大牛多,氛围好",2020-04-23
上市公司,文娱丨内容,阅文集团,500-2000人,硕士,3-5年,2866504,阅文集团——推荐算法/业务研发工程师,20k-40k,机器学习,"平台好,福利全,发展快",2020-04-23
D轮及以上,硬件,小米,2000人以上,不限,3-5年,6969644,推荐算法工程师,25k-50k,机器学习,"周末双休,餐补,弹性工作制，六险一金",2020-04-23
上市公司,"数据服务,移动互联网",2345.com,500-2000人,本科,5-10年,6707104,算法专家（推荐算法）(J11971),35k-60k,机器学习,新项目 发展空间大 技术导向,2020-04-23
不需要融资,人工智能,北京智源人工智能研究院,15-50人,硕士,3-5年,6730589,计算机视觉算法工程师-北京-00036,20k-40k,机器学习,五险一金 补充医疗 定期体检 大咖带队,2020-04-23
上市公司,社交,腾讯,2000人以上,本科,不限,6854135,计算机视觉算法高级工程师,20k-40k,机器学习,免费班车，免费早晚餐，年底奖金，股票,2020-04-23
上市公司,社交,腾讯,2000人以上,本科,1-3年,6841501,PCG19-腾讯视频推荐算法高级工程师（北京）,20k-40k,机器学习,大平台,2020-04-23
不需要融资,"移动互联网,游戏",多益网络,500-2000人,不限,不限,5078731,机器学习算法工程师,10k-20k,机器学习,互联网百强,2020-04-23
B轮,数据服务,青藤云安全,150-500人,本科,3-5年,7056322,机器学习算法工程师,20k-40k,机器学习,"五险一金,期权计划,极客精神,弹性工时",2020-04-23
A轮,"金融,数据服务",探知数据,50-150人,本科,3-5年,3954340,机器学习算法工程师,15k-30k,机器学习,"周末双休,弹性工作,期权激励,技术大牛多",2020-04-23
不需要融资,工具,百度,2000人以上,不限,5-10年,6629464,小度云平台部_资深对话推荐算法工程师,25k-50k,机器学习,五险一金补充医疗,2020-04-23
D轮及以上,"移动互联网,社交",探探,150-500人,本科,不限,6482471,反作弊算法高级工程师/技术专家,28k-56k,机器学习,免费三餐,2020-04-23
上市公司,社交,腾讯,2000人以上,本科,3-5年,6841534,PCG19-推荐算法工程师（北京）,20k-40k,机器学习,大平台,2020-04-23
上市公司,社交,腾讯,2000人以上,本科,1-3年,5904299,30360-增长推荐系统算法高级工程师,20k-40k,机器学习,平台大,2020-04-23
不需要融资,"移动互联网,游戏",乐海互动,150-500人,本科,不限,6883209,机器学习算法工程师,20k-30k,机器学习,巨人网络北京创新中心，带薪年假，员工旅游,2020-04-23
天使轮,社交,引粒网络,15-50人,硕士,不限,6731688,推荐算法工程师,20k-40k,机器学习,极佳的办公环境，发展空间前景好,2020-04-23
不需要融资,电商,指纹科技,150-500人,本科,3-5年,6586926,高级计算机视觉算法工程师,25k-35k,机器学习,"产品规划,产品运营",2020-04-23
A轮,"数据服务,人工智能",品览Pinlan,50-150人,硕士,3-5年,5456283,计算机视觉算法工程师,20k-40k,机器学习,领域前景广，团队强,2020-04-23
C轮,文娱丨内容,字节跳动,2000人以上,本科,1-3年,6778738,推荐（高级）算法工程师-C端产品,25k-50k,机器学习,六险一金,2020-04-23
A轮,"移动互联网,消费生活",力拓飞远,50-150人,硕士,3-5年,6753975,推荐算法高级算法工程师,30k-50k,机器学习,五险一金、带薪年假、扁平管理,2020-04-23
C轮,"社交,文娱丨内容",Soul,150-500人,本科,不限,6660430,推荐算法工程师 (MJ000076),20k-40k,机器学习,"高薪资,上升空间,扁平管理",2020-04-23
上市公司,移动互联网,Yeahmobi,150-500人,硕士,3-5年,6997147,推荐算法工程师（高级）,20k-40k,机器学习,薪资福利、晋升空间,2020-04-23
上市公司,社交,宝宝树,500-2000人,本科,3-5年,6831758,推荐算法专家,30k-50k,机器学习,五险一金 周末双休,2020-04-23
上市公司,通讯电子,移动设计院,2000人以上,硕士,3-5年,6406959,AI算法工程师,18k-35k,机器学习,发展，稳定,2020-04-23
不需要融资,游戏,趣丸,500-2000人,本科,3-5年,6889904,推荐算法工程师,15k-25k,机器学习,公司平台好、成长空间大、团队氛围好,2020-04-23
不需要融资,游戏,深圳市沃佳科技有限公司,15-50人,本科,3-5年,6513358,推荐算法工程师/专家,40k-70k,机器学习,亿级用户，千万日活，超额年终,2020-04-23
D轮及以上,社交,知乎,500-2000人,本科,3-5年,6603785,推荐算法工程师,25k-40k,机器学习,"五险一金,带薪年假",2020-04-23
D轮及以上,汽车丨出行,大搜车,2000人以上,本科,3-5年,6284519,J-算法专家/工程师,20k-40k,机器学习,筹备美国上市公司,2020-04-23
上市公司,金融,奇虎360金融,500-2000人,本科,1-3年,6403091,AI算法工程师,20k-40k,机器学习,"平台大,行业新,技术深",2020-04-23
D轮及以上,汽车丨出行,途虎养车网,2000人以上,本科,3-5年,5577282,机器学习算法工程师,25k-40k,机器学习,"5A办公室,公司氛围好,发展空间大",2020-04-23
不需要融资,工具,百度,2000人以上,本科,3-5年,6816462,商业推荐研发部_模型算法工程师,15k-30k,机器学习,晋升空间、弹性工作、技术氛围,2020-04-23
天使轮,移动互联网,代代科技,50-150人,本科,3-5年,6976729,计算机视觉算法工程师,10k-15k,机器学习,五险一金 周末双休,2020-04-23
不需要融资,"人工智能,软件开发",东云睿连,15-50人,本科,5-10年,7059152,高级AI算法工程师,18k-25k,机器学习,五险一金 年终奖金 弹性工作,2020-04-23
C轮,"移动互联网,社交",悦动,150-500人,博士,3-5年,6905034,AI算法专家,30k-45k,机器学习,C轮独角兽；亿级用户量；每日下午茶,2020-04-23
上市公司,"移动互联网,其他",TCL,2000人以上,本科,3-5年,4543472,推荐算法工程师,30k-60k,机器学习,"平台好,大牛多,福利赞",2020-04-23
上市公司,"移动互联网,其他",TCL,2000人以上,本科,3-5年,7002181,推荐算法工程师,25k-50k,机器学习,福利待遇优、发展空间大、团队气氛佳,2020-04-23
未融资,"教育,企业服务",弘衍科技,15-50人,硕士,3-5年,6678648,推荐算法工程师,22k-35k,机器学习,作五休二，项目前景好,2020-04-23
未融资,"电商,企业服务",好物聚,150-500人,本科,3-5年,7052498,推荐算法工程师,20k-40k,机器学习,股权激励，绩效奖金，年底分红，年终奖金,2020-04-23
不需要融资,"移动互联网,社交",传易,150-500人,硕士,1-3年,7058190,推荐算法工程师(J10391),20k-40k,机器学习,健身房 四餐 班车,2020-04-23
未融资,"信息安全,数据服务",天地雷电,50-150人,硕士,3-5年,5497602,推荐/搜索算法工程师,40k-80k,机器学习,大平台，待遇好。,2020-04-23
D轮及以上,社交,知乎,500-2000人,本科,不限,6936639,算法工程师（AI）,20k-35k,机器学习,团队专业，成长迅速,2020-04-23
B轮,"移动互联网,金融",保险师 · 微易信息科技,150-500人,本科,5-10年,6609907,自然语言处理算法专家,30k-60k,机器学习,"上升空间大,周末双休,六险一金,弹性时间",2020-04-23
B轮,"数据服务,其他",智言科技,50-150人,硕士,5-10年,7011852,高级自然语言处理算法工程师,25k-50k,机器学习,海归团队 丰厚期权 成长空间大,2020-04-23
B轮,"数据服务,其他",智言科技,50-150人,硕士,3-5年,6896447,自然语言处理算法工程师,20k-40k,机器学习,海归团队；福利待遇优；丰厚期权；,2020-04-23
A轮,移动互联网,PerfMa,15-50人,硕士,1-3年,6616071,AIOps机器学习算法工程师,25k-50k,机器学习,成长性强,2020-04-23
不需要融资,"硬件,软件开发",博坦创新,150-500人,本科,3-5年,6371559,算法工程师,15k-30k,机器学习,发展前景好,2020-04-23
上市公司,金融,平安金服,2000人以上,本科,3-5年,7014522,推荐算法工程师,30k-60k,机器学习,平台大，福利好，年终奖,2020-04-23
B轮,人工智能,云天励飞,500-2000人,博士,5-10年,6306801,算法工程师,35k-70k,机器学习,大牛云集,2020-04-23
B轮,人工智能,云天励飞,500-2000人,硕士,5-10年,6812705,算法工程师,30k-40k,机器学习,"独角兽,人工智能,团队融洽,高成长",2020-04-23
D轮及以上,"企业服务,数据服务",格灵深瞳,150-500人,硕士,不限,4782458,算法工程师,20k-40k,机器学习,"扁平化管理,不定期团建,六险一金",2020-04-23
不需要融资,"硬件,电商",新大陆自动识别,2000人以上,硕士,1-3年,7030953,算法工程师,10k-20k,机器学习,六险一金、年终奖金、带薪年假、周末双休,2020-04-23
A轮,"医疗丨健康,人工智能",旭宏医疗,50-150人,本科,3-5年,7030301,算法工程师,13k-26k,机器学习,不定期出国学习如：GOOGLE I/O等,2020-04-23
C轮,"移动互联网,电商",摩天轮,150-500人,本科,3-5年,4918322,算法专家,40k-60k,机器学习,"氛围好,大牛多",2020-04-23
不需要融资,"硬件,游戏",众聚互娱,50-150人,本科,1-3年,4566951,算法工程师,15k-30k,机器学习,"深度学习,图像处理",2020-04-23
天使轮,企业服务,来未来,15-50人,硕士,3-5年,6862649,算法工程师,20k-40k,机器学习,聚一群有情义的人做成有意义的事。,2020-04-23
A轮,"移动互联网,人工智能",织点智能,50-150人,硕士,应届毕业生,5372962,AI算法工程师,12k-15k,机器学习,硕士团队，扁平管理，转正机会，福利完善,2020-04-23
